product_key,search_query,brand,model,capacity,storage_type,form_factor,interface,shopee_query,ads_count,best_price_brl,avg_price_brl,max_price_brl,total_sold,max_rating,total_reviews,best_title,best_url,best_mlb_id,source_pages,grouped_titles
memoria|ram|ddr5|5600mhz|udimm|16gb,memoria ram ddr5,,,16GB,,,,memoria ram ddr5 5600mhz,1,1345.0,1345.0,1345.0,50,,0,Memória Ram 16gb Ddr5 5600mhz Udimm Ioway,https://www.mercadolivre.com.br/memoria-ram-16gb-ddr5-5600mhz-udimm-ioway/p/MLB46095476#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB6063491340&sid=search,MLB6063491340,1,Memória Ram 16gb Ddr5 5600mhz Udimm Ioway
memoria|ram|ddr4|hiksemi|future|16gb,memoria ram ddr5,Hiksemi,,16GB,,,,Hiksemi 16GB,1,1361.0,1361.0,1361.0,0,,0,Memória Ram Ddr4 Hiksemi Future Branco 3200mt/s Cl18 16gb,https://www.mercadolivre.com.br/memoria-ram-ddr4-hiksemi-future-branco-3200mts-cl18-16gb/p/MLB62663131#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=product&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB4335529343&sid=search,MLB4335529343,3,Memória Ram Ddr4 Hiksemi Future Branco 3200mt/s Cl18 16gb
memoria|ram|cyborg|ddr5|4800mhz|16gb,memoria ram ddr5,,,16GB,,,,memoria ram cyborg ddr5,1,1389.0,1389.0,1389.0,0,,0,Memória Ram Cyborg Ddr5 16gb 4800mhz,https://produto.mercadolivre.com.br/MLB-4836469785-memoria-ram-cyborg-ddr5-16gb-4800mhz-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=item&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB4836469785&sid=search,MLB4836469785,2,Memória Ram Cyborg Ddr5 16gb 4800mhz
memoria|ddr5|5600mhz|sodimm|ioway|16gb,memoria ram ddr5,,,16GB,,,,memoria ddr5 5600mhz sodimm,1,1395.0,1395.0,1395.0,25,,0,Memória 16gb Ddr5 5600mhz Sodimm Ioway,https://www.mercadolivre.com.br/memoria-16gb-ddr5-5600mhz-sodimm-ioway/p/MLB45289383#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB6575271594&sid=search,MLB6575271594,8,Memória 16gb Ddr5 5600mhz Sodimm Ioway
western|digital|sn570|wds100t3b0c|1tb,ssd nvme,Western Digital,,1TB,,,,Western Digital 1TB,1,1398.0,1398.0,1398.0,100,,0,interno Western Digital SN570 WDS100T3B0C 1TB azul,https://www.mercadolivre.com.br/interno-western-digital-sn570-wds100t3b0c-1tb-azul/p/MLB22378368#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&float_highlight=last_unit&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB4546315675&sid=search,MLB4546315675,9,interno Western Digital SN570 WDS100T3B0C 1TB azul
memoria|ram|1|adata|ad5u480016g|16gb,memoria ram ddr5,Adata,,16GB,,,,Adata 16GB,1,1399.0,1399.0,1399.0,50,,0,Memória RAM preto 16GB 1 Adata AD5U480016G-S,https://www.mercadolivre.com.br/memoria-ram-preto-16gb-1-adata-ad5u480016g-s/p/MLB18922960#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB6928529718&sid=search,MLB6928529718,2,Memória RAM preto 16GB 1 Adata AD5U480016G-S
memoria|ram|crucial|ddr5|5200mhz|16gb,memoria ram ddr5,Crucial,,16GB,,,,Crucial 16GB,1,1399.0,1399.0,1399.0,1000,,0,Memória Ram Notebook Crucial Ddr5 16gb 5200mhz C/chip Micron,https://www.mercadolivre.com.br/memoria-ram-notebook-crucial-ddr5-16gb-5200mhz-cchip-micron/p/MLB32369849#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4265938883&sid=search,MLB4265938883,1,Memória Ram Notebook Crucial Ddr5 16gb 5200mhz C/chip Micron
memoria|ram|ddr5|4800mhz|crucial|16gb,memoria ram ddr5,Crucial,,16GB,,,,Crucial 16GB,1,1399.0,1399.0,1399.0,500,,0,Memoria Ram Desktop Ddr5 16gb 4800mhz Crucial Imediato,https://www.mercadolivre.com.br/memoria-ram-desktop-ddr5-16gb-4800mhz-crucial-imediato/p/MLB25816385#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4786778901&sid=search,MLB4786778901,1,Memoria Ram Desktop Ddr5 16gb 4800mhz Crucial Imediato
memoria|ram|ddr5|5200mhz|crucial|16gb,memoria ram ddr5,Crucial,,16GB,,,,Crucial 16GB,1,1399.0,1399.0,1399.0,100,,0,Memoria Ram Notebook Ddr5 16gb 5200mhz Crucial Envio Imediat,https://www.mercadolivre.com.br/memoria-ram-notebook-ddr5-16gb-5200mhz-crucial-envio-imediat/up/MLBU3503369487#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=57&type=product&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB4266011147&sid=search,MLB4266011147,3,Memoria Ram Notebook Ddr5 16gb 5200mhz Crucial Envio Imediat
keepdata|2tb|nvme,ssd nvme,Keepdata,,2TB,NVMe,M.2,PCIe 3.0,Keepdata 2TB NVMe M.2,1,1409.0,1409.0,1409.0,0,,0,SSD M.2 Keepdata Turbo 2TB NVME PCIe Gen3 2400MB/s Leitura,https://www.mercadolivre.com.br/ssd-m2-keepdata-turbo-2tb-nvme-pcie-gen3-2400mbs-leitura/p/MLB47428676#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=product&tracking_id=bb27f9e2-487c-4e32-bae2-cfa857d23c11&wid=MLB6196199926&sid=search,MLB6196199926,3,SSD M.2 Keepdata Turbo 2TB NVME PCIe Gen3 2400MB/s Leitura
memoria|ram|ddr5|4800mhz|infinity|16gb,memoria ram ddr5,,,16GB,,,,memoria ram ddr5 4800mhz,1,1442.0,1442.0,1442.0,0,,0,Memória Ram Notebook Ddr5 16gb 4800mhz Infinity Memory,https://www.mercadolivre.com.br/memoria-ram-notebook-ddr5-16gb-4800mhz-infinity-memory/p/MLB2086264743#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=51&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB6971405844&sid=search,MLB6971405844,5,Memória Ram Notebook Ddr5 16gb 4800mhz Infinity Memory
memoria|ram|16|gb|ddr5|16gb,memoria ram ddr5,Samsung,,16GB,,,,Samsung 16GB,1,1444.0,1444.0,1444.0,0,,0,Memória RAM 16 Gb Ddr5 5600 Mhz Samsung M425r2ga3eb0-CWM0d,https://www.mercadolivre.com.br/memoria-ram-16-gb-ddr5-5600-mhz-samsung-m425r2ga3eb0-cwm0d/p/MLB62519416#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB4464980765&sid=search,MLB4464980765,2,Memória RAM 16 Gb Ddr5 5600 Mhz Samsung M425r2ga3eb0-CWM0d
memoria|ram|ddr5|4800mhz|keepdata|16gb,memoria ram ddr5,Keepdata,,16GB,,,,Keepdata 16GB,1,1449.0,1449.0,1449.0,50,,0,Memória Ram Desktop Ddr5 16gb 4800mhz Keepdata Kd48n40/16g,https://www.mercadolivre.com.br/memoria-ram-desktop-ddr5-16gb-4800mhz-keepdata-kd48n4016g/p/MLB44207305#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&float_highlight=last_units&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB4357286407&sid=search,MLB4357286407,3,Memória Ram Desktop Ddr5 16gb 4800mhz Keepdata Kd48n40/16g
sodimm|ddr5|de|5600|mhz|16gb,memoria ram ddr5,Crucial,,16GB,,,,Crucial 16GB,1,1450.0,1450.0,1450.0,0,,0,Sodimm Ddr5 de 5600 Mhz Crucial de 16 GB (8 GB x 2),https://www.mercadolivre.com.br/sodimm-ddr5-de-5600-mhz-crucial-de-16-gb-8-gb-x-2/p/MLB64422742#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=product&tracking_id=48b89447-4a5c-4062-8d59-b966655ad596&wid=MLB6681381992&sid=search,MLB6681381992,4,Sodimm Ddr5 de 5600 Mhz Crucial de 16 GB (8 GB x 2)
memoria|ram|kingston|value|ddr5|16gb,memoria ram ddr5,Kingston,,16GB,,,,Kingston 16GB,1,1454.0,1454.0,1454.0,25,,0,Memória Ram Kingston Value Ddr5 16gb 5600mt/s Cl46sodimm,https://www.mercadolivre.com.br/memoria-ram-kingston-value-ddr5-16gb-5600mts-cl46sodimm/up/MLBU3318454534#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&float_highlight=last_units&tracking_id=48b89447-4a5c-4062-8d59-b966655ad596&wid=MLB5514137650&sid=search,MLB5514137650,4,Memória Ram Kingston Value Ddr5 16gb 5600mt/s Cl46sodimm
memoria|para|adata|ddr5|4800mhz|16gb,memoria ram ddr5,Adata,,16GB,,,,Adata 16GB,1,1470.0,1470.0,1470.0,100,,0,Memória Para Notebook Adata 16gb Ddr5 4800mhz Ad5s480016g-s,https://www.mercadolivre.com.br/memoria-para-notebook-adata-16gb-ddr5-4800mhz-ad5s480016g-s/p/MLB22289292#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=58&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4432159491&sid=search,MLB4432159491,1,Memória Para Notebook Adata 16gb Ddr5 4800mhz Ad5s480016g-s
memoria|ram|adata|ddr5|4800mhz|16gb,memoria ram ddr5,Adata,,16GB,,,,Adata 16GB,1,1490.0,1490.0,1490.0,0,,0,Memória Ram 16gb Notebook Adata Ddr5 4800mhz Ad5s480016g-s,https://www.mercadolivre.com.br/memoria-ram-16gb-notebook-adata-ddr5-4800mhz-ad5s480016gs/up/MLBU3749815822#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=60&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB6187133622&sid=search,MLB6187133622,8,Memória Ram 16gb Notebook Adata Ddr5 4800mhz Ad5s480016g-s
rise|mode|z|series|2|2tb,ssd nvme,,,2TB,NVMe,M.2,,rise mode z series NVMe M.2,1,1498.0,1498.0,1498.0,0,,0,Ssd Gamer Rise Mode Z Series 2tb Nvme M.2 2280 Preto,https://www.mercadolivre.com.br/ssd-gamer-rise-mode-z-series-2tb-nvme-m2-2280-preto/p/MLB53583195#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=product&tracking_id=bb27f9e2-487c-4e32-bae2-cfa857d23c11&wid=MLB6864271062&sid=search,MLB6864271062,3,Ssd Gamer Rise Mode Z Series 2tb Nvme M.2 2280 Preto
2|gen3x4|ultra|rapido|2tb,ssd nvme,,,2TB,NVMe,M.2,PCIe,2 gen3x4 ultra rapido NVMe M.2,1,1499.0,1499.0,1499.0,0,,0,Ssd Nvme 2tb M.2 2280 Pcie Gen3x4 Ultra Rápido,https://www.mercadolivre.com.br/ssd-nvme-2tb-m2-2280-pcie-gen3x4-ultra-rapido/up/MLBU3896730365#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=product&tracking_id=bb27f9e2-487c-4e32-bae2-cfa857d23c11&wid=MLB4608108055&sid=search,MLB4608108055,3,Ssd Nvme 2tb M.2 2280 Pcie Gen3x4 Ultra Rápido
memoria|ram|ddr5|4800|mhz|16gb,memoria ram ddr5,,,16GB,,,,memoria ram ddr5 4800,1,1499.0,1499.0,1499.0,0,,0,Memória Ram 16gb Ddr5 4800 Mhz Pc Desktop E Pc Gamer,https://www.mercadolivre.com.br/memoria-ram-16gb-ddr5-4800-mhz-pc-desktop-e-pc-gamer/up/MLBU3552780430#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=product&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB5917785758&sid=search,MLB5917785758,7,Memória Ram 16gb Ddr5 4800 Mhz Pc Desktop E Pc Gamer
memoria|ram|hana|electronics|ddr5|16gb,memoria ram ddr5,,,16GB,,,,memoria ram hana electronics,1,1499.0,1499.0,1499.0,0,,0,Memoria Ram Hana Electronics 16gb Ddr5 5600mhz Original,https://www.mercadolivre.com.br/memoria-ram-hana-electronics-16gb-ddr5-5600mhz-original/p/MLB2084496101#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=60&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4522331273&sid=search,MLB4522331273,5,Memoria Ram Hana Electronics 16gb Ddr5 5600mhz Original
memoria|ram|samsung|ddr5|5600mhz|16gb,memoria ram ddr5,Samsung,,16GB,,,,Samsung 16GB,1,1499.0,1499.0,1499.0,0,,0,Memória Ram Samsung 16gb Ddr5 5600mhz Udimm,https://www.mercadolivre.com.br/memoria-ram-samsung-16gb-ddr5-5600mhz--udimm/up/MLBU4136952287#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=MLB7024905344&sid=search,MLB7024905344,6,Memória Ram Samsung 16gb Ddr5 5600mhz Udimm
portatil|slim|usb|3|1|4tb,ssd nvme,,,4TB,SSD,,,portatil slim usb 3,1,1499.0,1499.0,1499.0,0,,0,"Ssd Externo 4tb Portátil Slim Usb 3.1 Ultra Rápido P/ Notebook, Pc E Smartphone",https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=14eXUva29ykmQttQyokAJwjOhJbHqxvTfttUCCcFLwzIfTe146qVn0Ybvx2G7ph4WgOV1OqbEIIh7Xr9xiH6Rsv3Nb%2FGOxtZKG%2FQ21QVa4Z3ID6XeBp6udiYDXlXLG%2BoNATVCDvOQI5X%2FW38XZdjzDQ6eV1dnS%2FOUpmg5fIe42oRgxUFrsh6L1x4m69Hjr9tQ6yvsoMjnkzEbwl6NqHvqjOM6t1qjnREf%2FA%2BZbrkNIVZPP6N265iXKrVyEiHCsV29bHZCuJ7JYKcWHqhCSfrjunFLX2iIdd%2B9gtS%2BNgYxFkx1odVu4Rb4P04imLT9qmDBIYXLBowW2cHzFVVguf9HExUH%2F4NxxKkcUisRcQijQxPBgBzfYWIHOYi6zP4pJ7Y2o09kO%2B7RINBUsxNuYlY3FH1vbrnF8M4Mk%2FmJo8Ahoy75s4YzR7zpP1KAhCMv08XLdpDgEsKuBGlEMEI0uU8eGn%2F046Jj64mJ%2FgnQTweMn93opa6F93OKXzrNwkTyTyG9vCpLcgPbER5CbhBRK0gx3F8bc74SQB0qGEwSTMdISPAz%2Bh00MuGFPZFgh7%2BggcAgHZHdw0Kuw6m5PUWATlXouhGsnbo4GflnQr72LX1FsNWpwiSQzUgzftlFC%2BOzdEjb3gPNPxgw5c4M%2BC%2FZL3m9fkm23G9MaIktD8xfdVpAke%2BMQKjLYFdo1smVpCTbHIHvHfeGEq1%2BWQC4r55hvECdRCfLOiD9z8GyH1lm%2F1UoJvXwVZRM7CFb0aKxzZinO2gtEo%2F2m78FPsGzSyNtwNOIAEkc%2BNOHVK7dFmpZawz4%2FmeNYulTCw6uk%2FTn87J3fiEu0ZqptFDWy654ikyiEsWkBZhLUFS3PZQpFrEak4FSHaWed9KUzfA%2B19wN9tbMyNHnC81kJ3Rgz5SEW5E5D44KXYKX%2B7jPY%2FqQImcyfQHXmWR7g85IcZjs9lL%2BZjTLzzGY0Sc8M9anqrj%2FB3eTf%2FwMa%2FFpGfTxBSrpZnDTvRylZOUVFagJ87KTvOiSqdKhNRmkoG%2BjaZy&pdp_filters=item_id%3AMLB6573388638#polycard_client=search-desktop&is_advertising=true&searchVariation=MLBU3888863486&backend_model=search-backend&be_origin=backend&search_layout=grid&position=25&type=pad&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB6573388638&sid=search,MLB6573388638,2,"Ssd Externo 4tb Portátil Slim Usb 3.1 Ultra Rápido P/ Notebook, Pc E Smartphone"
western digital|green sn3000|2tb|nvme,ssd nvme,Western Digital,Green SN3000,2TB,NVMe,,,Western Digital Green SN3000 2TB NVMe,1,1499.0,1499.0,1499.0,0,,0,Unidade SSD Western Digital Green Sn3000 Nvme de 2 Tb,https://www.mercadolivre.com.br/unidade-ssd-western-digital-green-sn3000-nvme-de-2-tb/p/MLB65816490#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=product&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB4502441013&sid=search,MLB4502441013,2,Unidade SSD Western Digital Green Sn3000 Nvme de 2 Tb
memoria|ram|samsung|ddr5|4800mhz|16gb,memoria ram ddr5,Samsung,,16GB,,,,Samsung 16GB,1,1500.0,1500.0,1500.0,0,,0,Memória Ram Samsung 16gb Ddr5 4800mhz Udimm Desktop 1rx8 288,https://www.mercadolivre.com.br/memoria-ram-samsung-16gb-ddr5-4800mhz-udimm-desktop-1rx8-288/up/MLBU4148899611#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4815105173&sid=search,MLB4815105173,5,Memória Ram Samsung 16gb Ddr5 4800mhz Udimm Desktop 1rx8 288
mem|desk|ddr5|5600mhz|keepdata|16gb,memoria ram ddr5,Keepdata,,16GB,,,,Keepdata 16GB,1,1500.0,1500.0,1500.0,50,,0,Mem Desk Ddr5 16gb 5600mhz Keepdata Kd56n46/16g,https://www.mercadolivre.com.br/mem-desk-ddr5-16gb-5600mhz-keepdata-kd56n4616g/p/MLB54176225#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=product&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB4451617937&sid=search,MLB4451617937,7,Mem Desk Ddr5 16gb 5600mhz Keepdata Kd56n46/16g
memoria|ram|ddr5|udimm|adata|16gb,memoria ram ddr5,Adata,,16GB,,,,Adata 16GB,1,1510.0,1510.0,1510.0,100,,0,Memória Ram Ddr5 Udimm Adata De 16gb E 5600 Mhz,https://www.mercadolivre.com.br/memoria-ram-ddr5-udimm-adata-de-16gb-e-5600-mhz/p/MLB49733095#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=product&float_highlight=last_units&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB6688784724&sid=search,MLB6688784724,1,Memória Ram Ddr5 Udimm Adata De 16gb E 5600 Mhz
memoria|ram|ddr5|4800mhz|sk|16gb,memoria ram ddr5,,,16GB,,,,memoria ram ddr5 4800mhz,1,1521.0,1521.0,1521.0,100,,0,Memória RAM DDR5 16GB 4800MHz SK Hynix UDIMM Desktop CL42,https://www.mercadolivre.com.br/memoria-ram-ddr5-16gb-4800mhz-sk-hynix-udimm-desktop-cl42/p/MLB50570041#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&float_highlight=last_unit&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4479412995&sid=search,MLB4479412995,1,Memória RAM DDR5 16GB 4800MHz SK Hynix UDIMM Desktop CL42
memoria|ram|rise|mode|zeus|16gb,memoria ram ddr5,,,16GB,,,,memoria ram rise mode,1,1530.0,1530.0,1530.0,0,,0,Memória Ram Rise Mode Zeus Series 16 Gb Ddr5-5200mhz,https://www.mercadolivre.com.br/memoria-ram-rise-mode-zeus-series-16-gb-ddr5-5200mhz/p/MLB62278710#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=49&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=MLB4635132601&sid=search,MLB4635132601,6,Memória Ram Rise Mode Zeus Series 16 Gb Ddr5-5200mhz
memoria|sk|hynix|ddr5|4800mhz|16gb,memoria ram ddr5,,,16GB,,,,memoria sk hynix ddr5,1,1540.0,1540.0,1540.0,100,,0,Memória Notebook 16gb Sk Hynix Ddr5 4800mhz Hmcg78mebsa092n,https://www.mercadolivre.com.br/memoria-notebook-16gb-sk-hynix-ddr5-4800mhz-hmcg78mebsa092n/p/MLB47816063#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=product&float_highlight=last_unit&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB4034138067&sid=search,MLB4034138067,2,Memória Notebook 16gb Sk Hynix Ddr5 4800mhz Hmcg78mebsa092n
memoria|kingston|fury|beast|series|32gb,memoria ram ddr5,Kingston,,32GB,,,,Kingston 32GB,1,1541.0,1541.0,1541.0,0,,0,Memória Kingston Fury Beast Series Ddr5 De 32 Gb,https://www.mercadolivre.com.br/kingston-technology-fury-beast-black-32-gb-5200-mts-ddr5/p/MLB2088967796#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB4789672153&sid=search,MLB4789672153,10,Memória Kingston Fury Beast Series Ddr5 De 32 Gb
memoria|kingston|ddr5|4800mhz|cl40|16gb,memoria ram ddr5,Kingston,,16GB,,,,Kingston 16GB,1,1550.0,1550.0,1550.0,100,,0,Memória Kingston 16gb Ddr5 4800mhz Cl40 1.1v Desktop 1rx8,https://www.mercadolivre.com.br/memoria-kingston-16gb-ddr5-4800mhz-cl40-11v-desktop-1rx8/p/MLB24553513#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=&sid=search,MLB24553513,8,Memória Kingston 16gb Ddr5 4800mhz Cl40 1.1v Desktop 1rx8
western|digital|wd|black|sn850|1tb,ssd nvme,Western Digital,,1TB,,,,Western Digital 1TB,1,1550.0,1550.0,1550.0,100,,0,interno Western Digital WD Black SN850 WDS100T1XHE 1TB preto,https://www.mercadolivre.com.br/interno-western-digital-wd-black-sn850-wds100t1xhe-1tb-preto/p/MLB19798052#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB7025266670&sid=search,MLB7025266670,2,interno Western Digital WD Black SN850 WDS100T1XHE 1TB preto
samsung|990 evo plus|1tb|nvme,ssd nvme,Samsung,990 Evo Plus,1TB,NVMe,,PCIe 5.0,Samsung 990 Evo Plus 1TB NVMe PCIe 5.0,1,1580.0,1580.0,1580.0,100,,0,Ssd Samsung 1tb 990 Evo Plus Nvme Pcie 5.0 7150 Mb/s Preto,https://www.mercadolivre.com.br/ssd-samsung-1tb-990-evo-plus-nvme-pcie-50-7150-mbs-preto/p/MLB45511782#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=c527baac-dc15-4d5d-b37b-2defcf7c4000&wid=MLB4417255829&sid=search,MLB4417255829,1,Ssd Samsung 1tb 990 Evo Plus Nvme Pcie 5.0 7150 Mb/s Preto
memoria|ram|macroway|ddr5|4800mhz|16gb,memoria ram ddr5,,,16GB,,,,memoria ram macroway ddr5,1,1589.0,1589.0,1589.0,0,,0,Memória Ram Macroway Ddr5 16gb 4800mhz,https://www.mercadolivre.com.br/memoria-ram-macroway-ddr5-16gb-4800mhz/up/MLBU3723661352#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=MLB6154884658&sid=search,MLB6154884658,6,Memória Ram Macroway Ddr5 16gb 4800mhz
lexar|2tb|nvme,ssd nvme,Lexar,,2TB,NVMe,M.2,,Lexar 2TB NVMe M.2,1,1599.0,1599.0,1599.0,0,,0,SSD M.2 2280 NVMe 2TB Lexar NM610 PRO Preto Interno,https://www.mercadolivre.com.br/ssd-m2-2280-nvme-2tb-lexar-nm610-pro-preto-interno/p/MLB59145783#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=product&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB4491086485&sid=search,MLB4491086485,2,SSD M.2 2280 NVMe 2TB Lexar NM610 PRO Preto Interno
memoria|ram|ddr5|6400mhz|patriot|16gb,memoria ram ddr5,,,16GB,,,,memoria ram ddr5 6400mhz,1,1599.0,1599.0,1599.0,0,,0,Memória Ram 16gb Ddr5 6400mhz Patriot Cl34 U-dimm Oem Nova!,https://produto.mercadolivre.com.br/MLB-4574766555-memoria-ram-16gb-ddr5-6400mhz-patriot-cl34-u-dimm-oem-nova-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB4574766555&sid=search,MLB4574766555,3,Memória Ram 16gb Ddr5 6400mhz Patriot Cl34 U-dimm Oem Nova!
memoria|rise|mode|diamond|pro|16gb,memoria ram ddr5,,,16GB,,,,memoria rise mode diamond,1,1599.0,1599.0,1599.0,0,,0,"Memória Rise Mode Diamond Pro, 16gb, Ddr5, 4800mhz, Cl40",https://www.mercadolivre.com.br/memoria-rise-mode-diamond-pro-16gb-ddr5-4800mhz-cl40/p/MLB74719404#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=51&type=product&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB7071180772&sid=search,MLB7071180772,3,"Memória Rise Mode Diamond Pro, 16gb, Ddr5, 4800mhz, Cl40"
memoria|aitek|ddr5|ideal|para|16gb,memoria ram ddr5,,,16GB,,,,memoria aitek ddr5 ideal,1,1600.0,1600.0,1600.0,100,,0,Memória Aitek 16gb Ddr5 Ideal Para Jogos E Trabalho Pesado,https://www.mercadolivre.com.br/memoria-aitek-16gb-ddr5-ideal-para-jogos-e-trabalho-pesado/p/MLB62514457#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=49&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB6545608424&sid=search,MLB6545608424,1,Memória Aitek 16gb Ddr5 Ideal Para Jogos E Trabalho Pesado
memoria|para|32g|ddr5|4800,memoria ram ddr5,,,,,,,memoria para 32g ddr5,1,1600.0,1600.0,1600.0,0,,0,Memoria Para Pc 32g Ddr5 4800 Udimm Hynix,https://www.mercadolivre.com.br/memoria-para-pc-32g-ddr5-4800-udimm-hynix/up/MLBU3875262060#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4566810807&sid=search,MLB4566810807,5,Memoria Para Pc 32g Ddr5 4800 Udimm Hynix
memoria|ram|patriot|signature|5200mhz|8gb,memoria ram ddr5,,,8GB,,,,memoria ram patriot signature,1,1600.0,1600.0,1600.0,0,,0,Memória Ram Patriot Signature 8gb 5200mhz Ddr5,https://www.mercadolivre.com.br/memoria-ram-patriot-signature-8gb-5200mhz-ddr5/p/MLB54215684#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=55&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB5827743480&sid=search,MLB5827743480,5,Memória Ram Patriot Signature 8gb 5200mhz Ddr5
